"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address","Domain","Phylum","Class","Order","Family","Genus"
"Pectinatus","brassicae",NA,"DSM 24661; JCM 17499; TY","VP; sp. nov.; validly published under the ICNP; correct name",790140,"https://lpsn.dsmz.de/species/pectinatus-brassicae","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"Pectinatus","cerevisiiphilus",NA,"ATCC 29359; DSM 20467; HAMBI 1348","VL; sp. nov.; validly published under the ICNP; correct name",779192,"https://lpsn.dsmz.de/species/pectinatus-cerevisiiphilus","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"Pectinatus","frisingensis",NA,"ATCC 33332; CCUG 43283; DSM 6306; HAMBI 1347","VP; sp. nov.; validly published under the ICNP; correct name",779193,"https://lpsn.dsmz.de/species/pectinatus-frisingensis","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"Pectinatus","haikarae",NA,"DSM 16980; VTT E-88329","VP; sp. nov.; validly published under the ICNP; correct name",779194,"https://lpsn.dsmz.de/species/pectinatus-haikarae","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"Pectinatus","sottacetonis",NA,"ATCC BAA-2501; FSRU B0405; VTT E-113163","VP; sp. nov.; validly published under the ICNP; correct name",791186,"https://lpsn.dsmz.de/species/pectinatus-sottacetonis","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"Pectobacterium","actinidiae",NA,"KCTC 23131; KKH3; LMG 26003","VP; sp. nov.; validly published under the ICNP; correct name",5478,"https://lpsn.dsmz.de/species/pectobacterium-actinidiae","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","aquaticum",NA,"A212-S19-A16; CFBP 8637; NCPPB 4640","VP; sp. nov.; validly published under the ICNP; correct name",800150,"https://lpsn.dsmz.de/species/pectobacterium-aquaticum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","araliae",NA,"ICMP 25161; MAFF 302110","VP; sp. nov.; validly published under the ICNP; correct name",47825,"https://lpsn.dsmz.de/species/pectobacterium-araliae","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","aroidearum",NA,"DSM 27693; ICMP 1522; LMG 2417; NCPPB 929; SCRI 109","VP; sp. nov.; validly published under the ICNP; correct name",790936,"https://lpsn.dsmz.de/species/pectobacterium-aroidearum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","atrosepticum",NA,"ATCC 33260; CFBP 1526; CIP 105192; DSM 18077; ICMP 1526; LMG 2386; NCPPB 549","VP; comb. nov.; validly published under the ICNP; correct name",779196,"https://lpsn.dsmz.de/species/pectobacterium-atrosepticum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","betavasculorum",NA,"ATCC 43762; CFBP 1539; CFBP 2122; CIP 105193; DSM 18076; ICMP 4226; LMG 2464; LMG 2466; NCPPB 2795","VP; comb. nov.; validly published under the ICNP; correct name",779197,"https://lpsn.dsmz.de/species/pectobacterium-betavasculorum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","brasiliense",NA,"212; CFBP 6617; IBSBF 1692; NCPPB 4609","VP; sp. nov.; validly published under the ICNP; correct name",5210,"https://lpsn.dsmz.de/species/pectobacterium-brasiliense","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","cacticida",NA,"1-12; ATCC 49481; CFBP 3628; CIP 105191; DSM 21821; Dye EH-3; ICMP 11136; ICMP 1551-66; ICPB EC186; LMG 17936; NCPPB 3849","VL; comb. nov.; validly published under the ICNP; correct name",784602,"https://lpsn.dsmz.de/species/pectobacterium-cacticida","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","carnegieanum",NA,"ATCC 33259; NCPPB 439","VL; comb. nov.; validly published under the ICNP; correct name",29704,"https://lpsn.dsmz.de/species/pectobacterium-carnegieanum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","carotovorum",NA,"ATCC 15713; CFBP 2046; CIP 82.83; DSM 30168; HAMBI 1429; ICMP 5702; LMG 2404; NCAIM B.01109; NCPPB 312; VKM B-1247","VL; comb. nov.; validly published under the ICNP; correct name",779198,"https://lpsn.dsmz.de/species/pectobacterium-carotovorum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","fontis",NA,"CFBP 8629; LMG 30744; M022","VP; sp. nov.; validly published under the ICNP; correct name",799880,"https://lpsn.dsmz.de/species/pectobacterium-fontis","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","jejuense",NA,"13-115; JCM 35940; KCTC 92800","VL; sp. nov.; validly published under the ICNP; correct name",39747,"https://lpsn.dsmz.de/species/pectobacterium-jejuense","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","odoriferum",NA,"CFBP 1878; CIP 103762; DSM 22556; ICMP 11533; LMG 17566; LMG 5863; NCPPB 3839","VP; comb. nov.; validly published under the ICNP; correct name",5971,"https://lpsn.dsmz.de/species/pectobacterium-odoriferum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","parmentieri",NA,"CFBP 8475; LMG 29774; RNS 08-42-1A","VP; sp. nov.; validly published under the ICNP; correct name",794959,"https://lpsn.dsmz.de/species/pectobacterium-parmentieri","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","parvum",NA,"CFBP 8630; LMG 30828; Pcc s0421; s0421","VP; sp. nov.; validly published under the ICNP; correct name",7299,"https://lpsn.dsmz.de/species/pectobacterium-parvum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","peruviense",NA,"IFB5232; LMG 30269; PCM 2893; SCRI 179","VL; sp. nov.; validly published under the ICNP; correct name",26597,"https://lpsn.dsmz.de/species/pectobacterium-peruviense","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","polare",NA,"DSM 105255; NCPPB 4611; NIBIO1006","VP; sp. nov.; validly published under the ICNP; correct name",31593,"https://lpsn.dsmz.de/species/pectobacterium-polare","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","polonicum",NA,"DPMP315; LMG 31077; PCM 3006","VP; sp. nov.; validly published under the ICNP; correct name",800861,"https://lpsn.dsmz.de/species/pectobacterium-polonicum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","punjabense",NA,"CFBP 8604; LMG 30622; SS95","VP; sp. nov.; validly published under the ICNP; correct name",797954,"https://lpsn.dsmz.de/species/pectobacterium-punjabense","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","quasiaquaticum",NA,"A477- S1- J17; CFBP 8805; LMG 32181","VP; sp. nov.; validly published under the ICNP; correct name",22892,"https://lpsn.dsmz.de/species/pectobacterium-quasiaquaticum","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","versatile",NA,"CFBP 6051; ICMP 9168; NCPPB 3387","VP; sp. nov.; validly published under the ICNP; correct name",5479,"https://lpsn.dsmz.de/species/pectobacterium-versatile","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pectobacterium","wasabiae",NA,"ATCC 43316; CFBP 3304; CIP 105194; DSM 18074; ICMP 9121; LMG 8444; NCPPB 3701; PDDCC 9121; SR91","VP; comb. nov.; validly published under the ICNP; correct name",779203,"https://lpsn.dsmz.de/species/pectobacterium-wasabiae","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"Pediococcus","acidilactici",NA,"B213c; Back S213C; CCUG 32235; CIP 103408; DSM 20284; LMG 11384; NCFB 2767; NCIMB 12174","VL; sp. nov.; validly published under the ICNP, conserved name; correct name",779204,"https://lpsn.dsmz.de/species/pediococcus-acidilactici","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","argentinicus",NA,"CCUG 54535; CRL 776; DSM 23026; LMG 23999","VP; sp. nov.; validly published under the ICNP; correct name",787651,"https://lpsn.dsmz.de/species/pediococcus-argentinicus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","cellicola",NA,"CGMCC 1.3787; DSM 17757; JCM 14152; LMG 22956; Z-8","VP; sp. nov.; validly published under the ICNP; correct name",779205,"https://lpsn.dsmz.de/species/pediococcus-cellicola","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","claussenii",NA,"ATCC BAA-344; DSM 14800; Molson B71; P06","VP; sp. nov.; validly published under the ICNP; correct name",779207,"https://lpsn.dsmz.de/species/pediococcus-claussenii","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","damnosus",NA,"ATCC 29358; Be.1; CCUG 32251; CIP 102264; DSM 20331; JCM 5886; LMG 11484; NBIMCC 8757; NCDO 1832; NCFB 1832; NCIB 12010; NCIMB 12010; VKM B-1602","VL; sp. nov.; validly published under the ICNP; correct name",779208,"https://lpsn.dsmz.de/species/pediococcus-damnosus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","ethanolidurans",NA,"CGMCC 1.3889; DSM 22301; LMG 23354; Z-9","VP; sp. nov.; validly published under the ICNP; correct name",785578,"https://lpsn.dsmz.de/species/pediococcus-ethanolidurans","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","inopinatus",NA,"ATCC 49902; CCUG 38496; CIP 102406; DSM 20285; JCM 12518; LMG 11409","VL; sp. nov.; validly published under the ICNP; correct name",779212,"https://lpsn.dsmz.de/species/pediococcus-inopinatus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","parvulus",NA,"ATCC 19371; CCUG 28439; CIP 102262; DSM 20332; JCM 5889; LMG 11486; NBRC 100673; NCDO 1634; NCFB 1634; NCIB 9447; NCIMB 9447; VKM B-1604","VL; sp. nov.; validly published under the ICNP; correct name",779213,"https://lpsn.dsmz.de/species/pediococcus-parvulus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","pentosaceus",NA,"ATCC 33316; CCUG 32205; CIP 102260; DSM 20336; JCM 5890; LMG 11488; NBIMCC 8870; NCDO 990; NCFB 990; NCIB 12012; NCIMB 12012; NCTC 12956","VL; sp. nov.; validly published under the ICNP; correct name",779214,"https://lpsn.dsmz.de/species/pediococcus-pentosaceus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","siamensis",NA,"BCC 21234; JCM 13997; LMG 24279; MCH3-2; NRIC 675; PCU 274","VL; sp. nov.; validly published under the ICNP; correct name",786444,"https://lpsn.dsmz.de/species/pediococcus-siamensis","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pediococcus","stilesii",NA,"BFE 1652; CCUG 51290; DSM 18001; FAIR-E 180; LMG 23082","VP; sp. nov.; validly published under the ICNP; correct name",779219,"https://lpsn.dsmz.de/species/pediococcus-stilesii","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pedobacter","africanus",NA,"CCUG 39353; CIP 105499; DSM 12126; LMG 10353; NBRC 100065","VP; sp. nov.; validly published under the ICNP; correct name",779221,"https://lpsn.dsmz.de/species/pedobacter-africanus","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","agri",NA,"DSM 19486; JCM 15120; KCTC 12511; PB92","VP; sp. nov.; validly published under the ICNP; correct name",787459,"https://lpsn.dsmz.de/species/pedobacter-agri","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","agrisoli",NA,"CCTCC AB 2017125; JCM 32093; YHM-9","VP; sp. nov.; validly published under the ICNP; correct name",797567,"https://lpsn.dsmz.de/species/pedobacter-agrisoli","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","alluvionis",NA,"DSM 19624; LMG 24258; NWER-II11","VP; sp. nov.; validly published under the ICNP; correct name",786660,"https://lpsn.dsmz.de/species/pedobacter-alluvionis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","alpinus",NA,"CGMCC 1.14040; KCTC 42456; NBRC 110967; RSP19","VP; sp. nov.; validly published under the ICNP; correct name",793519,"https://lpsn.dsmz.de/species/pedobacter-alpinus","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","antarcticus",NA,"4BY; ATCC 51969; MTCC 675","VP; comb. nov.; validly published under the ICNP; correct name",791641,"https://lpsn.dsmz.de/species/pedobacter-antarcticus","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","aquae",NA,"CJ43; JCM 33709; KACC 21350","VL; sp. nov.; validly published under the ICNP; correct name",36283,"https://lpsn.dsmz.de/species/pedobacter-aquae","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","aquatilis",NA,"AR107; CCM 7347; CECT 7114; JCM 13454","VP; sp. nov.; validly published under the ICNP; correct name",785339,"https://lpsn.dsmz.de/species/pedobacter-aquatilis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","aquicola",NA,"IMCC 25679; KACC 19486; NBRC 113131; NBRCT 113131","VL; sp. nov.; validly published under the ICNP; correct name",11054,"https://lpsn.dsmz.de/species/pedobacter-aquicola","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","arcticus",NA,"A12; CCTCC AB 2010223; NRRL B-59457","VP; sp. nov.; validly published under the ICNP; correct name",790064,"https://lpsn.dsmz.de/species/pedobacter-arcticus","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","ardleyensis",NA,"CCTCC AB 2013365; LMG 28255; R2-28","VP; sp. nov.; validly published under the ICNP; correct name",793520,"https://lpsn.dsmz.de/species/pedobacter-ardleyensis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","borealis",NA,"DSM 19626; G-1; LMG 24259","VP; sp. nov.; validly published under the ICNP; correct name",786662,"https://lpsn.dsmz.de/species/pedobacter-borealis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","boryungensis",NA,"BR 9; CCUG 60024; KCTC 23344","VP; sp. nov.; validly published under the ICNP; correct name",789630,"https://lpsn.dsmz.de/species/pedobacter-boryungensis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","caeni",NA,"DSM 16990; LMG 22862","VP; sp. nov.; validly published under the ICNP; correct name",779222,"https://lpsn.dsmz.de/species/pedobacter-caeni","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","changchengzhani",NA,"E01020; KCTC 62990; MCCC 1H00357","VL; sp. nov.; validly published under the ICNP; correct name",7816,"https://lpsn.dsmz.de/species/pedobacter-changchengzhani","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","chinensis",NA,"JDX94; KCTC 62850; MCCC 1H00335","VP; sp. nov.; validly published under the ICNP; correct name",801256,"https://lpsn.dsmz.de/species/pedobacter-chinensis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","chitinilyticus",NA,"CGMCC 1.16520; CM134L-2; KCTC 62643","VP; sp. nov.; validly published under the ICNP; correct name",797989,"https://lpsn.dsmz.de/species/pedobacter-chitinilyticus","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","cryoconitis",NA,"A37; DSM 14825; LMG 21415","VP; sp. nov.; validly published under the ICNP; correct name",779223,"https://lpsn.dsmz.de/species/pedobacter-cryoconitis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","cryophilus",NA,"AR-3-17; KACC 19999; KEMB 9005-718; NBRC 113827","VP; sp. nov.; validly published under the ICNP; correct name",7300,"https://lpsn.dsmz.de/species/pedobacter-cryophilus","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","cryotolerans",NA,"AR-2-6; KACC 19998; KEMB 9005-717; NBRC 113826","VP; sp. nov.; validly published under the ICNP; correct name",7301,"https://lpsn.dsmz.de/species/pedobacter-cryotolerans","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedobacter","daechungensis",NA,"Dae 13; KCTC 12637; LMG 23489","VP; sp. nov.; validly published under the ICNP; correct name",787694,"https://lpsn.dsmz.de/species/pedobacter-daechungensis","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
