"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Schizothrix","delicatissima","major",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55941","https://lpsn.dsmz.de/form/schizothrix-delicatissima-major"
"Schizothrix","delicatissima","minor",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50055","https://lpsn.dsmz.de/variety/schizothrix-delicatissima-minor"
"Schizothrix","diplosiphon",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27470","https://lpsn.dsmz.de/species/schizothrix-diplosiphon"
"Schizothrix","elongata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47332","https://lpsn.dsmz.de/species/schizothrix-elongata"
"Schizothrix","endophytica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44044","https://lpsn.dsmz.de/species/schizothrix-endophytica"
"Schizothrix","epilithica",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27471","https://lpsn.dsmz.de/species/schizothrix-epilithica"
"Schizothrix","epiphytica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51678","https://lpsn.dsmz.de/species/schizothrix-epiphytica"
"Schizothrix","ericetorum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47245","https://lpsn.dsmz.de/species/schizothrix-ericetorum"
"Schizothrix","facilis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27472","https://lpsn.dsmz.de/species/schizothrix-facilis"
"Schizothrix","fasciculata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","15982","https://lpsn.dsmz.de/species/schizothrix-fasciculata"
"Schizothrix","flammea",NA,"TNS 51813","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29795","https://lpsn.dsmz.de/species/schizothrix-flammea"
"Schizothrix","fragilis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","15983","https://lpsn.dsmz.de/species/schizothrix-fragilis"
"Schizothrix","friesii","repens","Cfr. Frémy, Myx. Afr. éq., p. 128, 1930","Form; new form; validly published under the ICN (Botanical Code); correct name","48842","https://lpsn.dsmz.de/form/schizothrix-friesii-repens"
"Schizothrix","fritschii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49466","https://lpsn.dsmz.de/species/schizothrix-fritschii"
"Schizothrix","funalis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41284","https://lpsn.dsmz.de/species/schizothrix-funalis"
"Schizothrix","funiculus",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44082","https://lpsn.dsmz.de/species/schizothrix-funiculus"
"Schizothrix","fuscescens","africana",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","51600","https://lpsn.dsmz.de/variety/schizothrix-fuscescens-africana"
"Schizothrix","fuscescens","hyalina",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50278","https://lpsn.dsmz.de/form/schizothrix-fuscescens-hyalina"
"Schizothrix","fuscescens","typica",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50279","https://lpsn.dsmz.de/form/schizothrix-fuscescens-typica"
"Schizothrix","gebeleinii",NA,"LS1-9304","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39110","https://lpsn.dsmz.de/species/schizothrix-gebeleinii"
"Schizothrix","giuseppei",NA,"1392a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51403","https://lpsn.dsmz.de/species/schizothrix-giuseppei"
"Schizothrix","gomontii","africana","no figure","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50341","https://lpsn.dsmz.de/variety/schizothrix-gomontii-africana"
"Schizothrix","guadeloupeana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51895","https://lpsn.dsmz.de/species/schizothrix-guadeloupeana"
"Schizothrix","hancockii","submersa","557","Form; new form; validly published under the ICN (Botanical Code); correct name","50013","https://lpsn.dsmz.de/form/schizothrix-hancockii-submersa"
"Schizothrix","hawaiiensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47266","https://lpsn.dsmz.de/species/schizothrix-hawaiiensis"
"Schizothrix","helva",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49457","https://lpsn.dsmz.de/species/schizothrix-helva"
"Schizothrix","hirschii",NA,"108B","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45196","https://lpsn.dsmz.de/species/schizothrix-hirschii"
"Schizothrix","incrustans",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27473","https://lpsn.dsmz.de/species/schizothrix-incrustans"
"Schizothrix","kerguelensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51996","https://lpsn.dsmz.de/species/schizothrix-kerguelensis"
"Schizothrix","kwangsiensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","52108","https://lpsn.dsmz.de/species/schizothrix-kwangsiensis"
"Schizothrix","lacustris","caespitosa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50183","https://lpsn.dsmz.de/variety/schizothrix-lacustris-caespitosa"
"Schizothrix","lateritia","hansgirgii",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","51539","https://lpsn.dsmz.de/variety/schizothrix-lateritia-hansgirgii"
"Schizothrix","lenormandiana","maior","Figure 5,43","Form; new form; validly published under the ICN (Botanical Code); correct name","39112","https://lpsn.dsmz.de/form/schizothrix-lenormandiana-maior"
"Schizothrix","longearticulata",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27474","https://lpsn.dsmz.de/species/schizothrix-longearticulata"
"Schizothrix","lutea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","48747","https://lpsn.dsmz.de/species/schizothrix-lutea"
"Schizothrix","luteola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43388","https://lpsn.dsmz.de/species/schizothrix-luteola"
"Schizothrix","macbridei",NA,"Cryptogamic Herbarium of Field Museum Butler University 4636","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38322","https://lpsn.dsmz.de/species/schizothrix-macbridei"
"Schizothrix","maritima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49449","https://lpsn.dsmz.de/species/schizothrix-maritima"
"Schizothrix","mellea","minor","no. 1032 a","Variety; new variety; validly published under the ICN (Botanical Code); correct name","55169","https://lpsn.dsmz.de/variety/schizothrix-mellea-minor"
"Schizothrix","mexicana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41485","https://lpsn.dsmz.de/species/schizothrix-mexicana"
"Schizothrix","minor",NA,"1032 a","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27475","https://lpsn.dsmz.de/species/schizothrix-minor"
"Schizothrix","monticulosa",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43889","https://lpsn.dsmz.de/species/schizothrix-monticulosa"
"Schizothrix","muelleri","lyngbyoidea",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50119","https://lpsn.dsmz.de/form/schizothrix-muelleri-lyngbyoidea"
"Schizothrix","nasri",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49458","https://lpsn.dsmz.de/species/schizothrix-nasri"
"Schizothrix","natans",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","52014","https://lpsn.dsmz.de/species/schizothrix-natans"
"Schizothrix","nigrovaginata",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","37384","https://lpsn.dsmz.de/species/schizothrix-nigrovaginata"
"Schizothrix","nullipora",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","38583","https://lpsn.dsmz.de/species/schizothrix-nullipora"
"Schizothrix","pallida",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","37382","https://lpsn.dsmz.de/species/schizothrix-pallida"
"Schizothrix","parciramosa",NA,"1228","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","37380","https://lpsn.dsmz.de/species/schizothrix-parciramosa"
"Schizothrix","perforans","maior",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50067","https://lpsn.dsmz.de/variety/schizothrix-perforans-maior"
"Schizothrix","polytrichoides",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34285","https://lpsn.dsmz.de/species/schizothrix-polytrichoides"
"Schizothrix","pseudofriesii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43389","https://lpsn.dsmz.de/species/schizothrix-pseudofriesii"
"Schizothrix","pulvinata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","15989","https://lpsn.dsmz.de/species/schizothrix-pulvinata"
"Schizothrix","purcellii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49750","https://lpsn.dsmz.de/species/schizothrix-purcellii"
"Schizothrix","purpurascens","cruenta",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50028","https://lpsn.dsmz.de/form/schizothrix-purpurascens-cruenta"
"Schizothrix","purpurascens","fasciculata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50498","https://lpsn.dsmz.de/variety/schizothrix-purpurascens-fasciculata"
"Schizothrix","purpurascens","pulvinata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50324","https://lpsn.dsmz.de/variety/schizothrix-purpurascens-pulvinata"
"Schizothrix","purpurascens","typica",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50479","https://lpsn.dsmz.de/form/schizothrix-purpurascens-typica"
"Schizothrix","radiussolis",NA,"Figure 19; TNS 51782","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39954","https://lpsn.dsmz.de/species/schizothrix-radiussolis"
"Schizothrix","rhodochlamys",NA,"herbarium of the University of Cincinnati no. 400","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49553","https://lpsn.dsmz.de/species/schizothrix-rhodochlamys"
"Schizothrix","richardsii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43928","https://lpsn.dsmz.de/species/schizothrix-richardsii"
"Schizothrix","rivulariarum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44083","https://lpsn.dsmz.de/species/schizothrix-rivulariarum"
"Schizothrix","rivularis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43478","https://lpsn.dsmz.de/species/schizothrix-rivularis"
"Schizothrix","rosea",NA,"NY 519","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32296","https://lpsn.dsmz.de/species/schizothrix-rosea"
"Schizothrix","roseola",NA,"1032 b","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43479","https://lpsn.dsmz.de/species/schizothrix-roseola"
"Schizothrix","rubella",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","15992","https://lpsn.dsmz.de/species/schizothrix-rubella"
"Schizothrix","semiglobosa",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46315","https://lpsn.dsmz.de/species/schizothrix-semiglobosa"
"Schizothrix","septentrionalis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","36571","https://lpsn.dsmz.de/species/schizothrix-septentrionalis"
"Schizothrix","simplicior",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42058","https://lpsn.dsmz.de/species/schizothrix-simplicior"
"Schizothrix","stockmayeri",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43954","https://lpsn.dsmz.de/species/schizothrix-stockmayeri"
"Schizothrix","stricklandii",NA,"Cryptogamic Herbarium of Field Museum Butler University 4277","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38323","https://lpsn.dsmz.de/species/schizothrix-stricklandii"
"Schizothrix","subundulata",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43142","https://lpsn.dsmz.de/species/schizothrix-subundulata"
"Schizothrix","symplocoides",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","37206","https://lpsn.dsmz.de/species/schizothrix-symplocoides"
"Schizothrix","taylorii",NA,"2819","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43929","https://lpsn.dsmz.de/species/schizothrix-taylorii"
"Schizothrix","telephoroides",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54772","https://lpsn.dsmz.de/species/schizothrix-telephoroides"
"Schizothrix","tenax",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","53665","https://lpsn.dsmz.de/species/schizothrix-tenax"
"Schizothrix","tenebrosa",NA,"BRNM 1458","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29392","https://lpsn.dsmz.de/species/schizothrix-tenebrosa"
"Schizothrix","tenuis","tenuissima",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55843","https://lpsn.dsmz.de/form/schizothrix-tenuis-tenuissima"
