"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Streptococcus","troglodytidis",NA,"ABB-12D01; ATCC BAA-2337; KCTC 33006; M09-11185","VP; sp. nov.; validly published under the ICNP; correct name",790499,"https://lpsn.dsmz.de/species/streptococcus-troglodytidis"
"Streptococcus","uberis",NA,"ATCC 19436; CCUG 17930; CCUG 27579; CIP 103219; DSM 20569; JCM 5709; LMG 9465; NCTC 3858","VL; sp. nov.; validly published under the ICNP; correct name",781392,"https://lpsn.dsmz.de/species/streptococcus-uberis"
"Streptococcus","urinalis",NA,"2285-97; CCUG 41590; CIP 106463; DSM 16830; NCTC 13766","VP; sp. nov.; validly published under the ICNP; correct name",781393,"https://lpsn.dsmz.de/species/streptococcus-urinalis"
"Streptococcus","ursoris",NA,"DSM 22768; JCM 16316; NUM 1615","VP; sp. nov.; validly published under the ICNP; correct name",789006,"https://lpsn.dsmz.de/species/streptococcus-ursoris"
"Streptococcus","vestibularis",NA,"ATCC 49124; CCUG 24893; CIP 103363; DSM 5636; LMG 13516; MM1; NCTC 12166; NCTC 13732","VP; sp. nov.; validly published under the ICNP; correct name",781394,"https://lpsn.dsmz.de/species/streptococcus-vestibularis"
"Streptococcus","vicugnae",NA,"CCUG 74371; DSM 110741; NCTC 14341; SL1232","VP; sp. nov.; validly published under the ICNP; correct name",19574,"https://lpsn.dsmz.de/species/streptococcus-vicugnae"
"Streptococcus","wuxiensis",NA,"21WXBC0057M1; CCFM1328; GDMCC 1.4126; KCTC 25760","VP; sp. nov.; validly published under the ICNP; correct name",58013,"https://lpsn.dsmz.de/species/streptococcus-wuxiensis"
"Streptococcus","zalophi",NA,"CCUG 74374; CSL7508; DSM 110742; NCTC 14410","VP; sp. nov.; validly published under the ICNP; correct name",19575,"https://lpsn.dsmz.de/species/streptococcus-zalophi"
"Streptohalobacillus","salinus",NA,"CGMCC 1.7733; DSM 22440; H96B60","VP; sp. nov.; validly published under the ICNP; correct name",789218,"https://lpsn.dsmz.de/species/streptohalobacillus-salinus"
"Streptomonospora","alba",NA,"CCTCC AA 1013; DSM 44588; JCM 12680; YIM 90003","VP; sp. nov.; validly published under the ICNP; correct name",781397,"https://lpsn.dsmz.de/species/streptomonospora-alba"
"Streptomonospora","algeriensis",NA,"CCUG 63369; DSM 45604; H27; MTCC 11563","VL; sp. nov.; validly published under the ICNP; correct name",792288,"https://lpsn.dsmz.de/species/streptomonospora-algeriensis"
"Streptomonospora","amylolytica",NA,"CCTCC AA 208048; DSM 45171; YIM 91353","VP; sp. nov.; validly published under the ICNP; correct name",788142,"https://lpsn.dsmz.de/species/streptomonospora-amylolytica"
"Streptomonospora","arabica",NA,"CGMCC 4.2057; DSM 45083; JCM 16007; S186","VP; comb. nov.; validly published under the ICNP; correct name",791351,"https://lpsn.dsmz.de/species/streptomonospora-arabica"
"Streptomonospora","flavalba",NA,"CCTCC AA 208047; DSM 45155; JCM 31753; YIM 91394","VP; sp. nov.; validly published under the ICNP; correct name",788143,"https://lpsn.dsmz.de/species/streptomonospora-flavalba"
"Streptomonospora","halophila",NA,"DSM 45075; JCM 18123; KCTC 19236; YIM 91355","VP; sp. nov.; validly published under the ICNP; correct name",787449,"https://lpsn.dsmz.de/species/streptomonospora-halophila"
"Streptomonospora","nanhaiensis",NA,"12A09; CCTCC AB 2013140; DSM 45927; KCTC 29145","VP; sp. nov.; validly published under the ICNP; correct name",791350,"https://lpsn.dsmz.de/species/streptomonospora-nanhaiensis"
"Streptomonospora","salina",NA,"BCRC 16284; CCRC 16284; CCTCC 99003; DSM 44593; JCM 11823; YIM 90002","VP; sp. nov.; validly published under the ICNP; correct name",781398,"https://lpsn.dsmz.de/species/streptomonospora-salina"
"Streptomonospora","sediminis",NA,"CCTCC AB 2012051; DSM 45723; JCM 31080; YIM M11335","VP; sp. nov.; validly published under the ICNP; correct name",791349,"https://lpsn.dsmz.de/species/streptomonospora-sediminis"
"Streptomonospora","tuzyakensis",NA,"BN506; DSM 45930; KCTC 29210","VL; sp. nov.; validly published under the ICNP; correct name",793585,"https://lpsn.dsmz.de/species/streptomonospora-tuzyakensis"
"Streptomyces","abietis",NA,"A191; DSM 42080; NBRC 109094","VP; sp. nov.; validly published under the ICNP; correct name",791333,"https://lpsn.dsmz.de/species/streptomyces-abietis"
"Streptomyces","abikoensis",NA,"ATCC 12766; BCRC 12461; CBS 487.62; CCRC 12461; CGMCC 4.1162; DSM 40831; IFO 13860; JCM 4002; KCTC 9662; KCTC 9741; NBRC 13860; NRRL B-1518; NRRL B-2113; PCM 2364; RIA 497","VL; comb. nov.; validly published under the ICNP; correct name",781400,"https://lpsn.dsmz.de/species/streptomyces-abikoensis-1"
"Streptomyces","abyssalis",NA,"CCTCC AA 2010008; DSM 42024; YIM M10400","VP; sp. nov.; validly published under the ICNP; correct name",790198,"https://lpsn.dsmz.de/species/streptomyces-abyssalis"
"Streptomyces","achmelvichensis",NA,"DSM 118366; MS2.AVA.5; NCIMB 15556","VP; sp. nov.; validly published under the ICNP; correct name",64846,"https://lpsn.dsmz.de/species/streptomyces-achmelvichensis"
"Streptomyces","achromogenes",NA,"ATCC 12767; ATCC 19719; BCRC 11618; CBS 458.68; CCRC 11618; CECT 3074; DSM 40028; HAMBI 1002; IFM 1173; IFO 12735; IMET 43080; JCM 4121; JCM 4561; KCTC 1740; NBRC 12735; NRRL B-2120; NRRL ISP-5028; PCM 2365; RIA 1000; RIA 756; UNIQEM 115; VKM Ac-1258","VL; sp. nov.; validly published under the ICNP; correct name",784996,"https://lpsn.dsmz.de/species/streptomyces-achromogenes"
"Streptomyces","acidicola",NA,"K1PN6; NBRC 114304; TBRC 11341","VL; sp. nov.; validly published under the ICNP; correct name",7553,"https://lpsn.dsmz.de/species/streptomyces-acidicola"
"Streptomyces","acididurans",NA,"KK5PA1; NBRC 114802; TBRC 13094","VP; sp. nov.; validly published under the ICNP; correct name",11860,"https://lpsn.dsmz.de/species/streptomyces-acididurans"
"Streptomyces","acidipaludis",NA,"NBRC 114297; PLK6-54; TBRC 11250","VP; sp. nov.; validly published under the ICNP; correct name",35185,"https://lpsn.dsmz.de/species/streptomyces-acidipaludis"
"Streptomyces","acidiscabies",NA,"ATCC 49003; DSM 41668; ICMP 12536; JCM 7913; KCTC 9736; LMG 19856; NRRL B-16524; RL-110","VP; sp. nov.; validly published under the ICNP; correct name",781404,"https://lpsn.dsmz.de/species/streptomyces-acidiscabies"
"Streptomyces","actinomycinicus",NA,"JCM 30864; PCU 342; RCU-197; TISTR 2208","VP; sp. nov.; validly published under the ICNP; correct name",793726,"https://lpsn.dsmz.de/species/streptomyces-actinomycinicus"
"Streptomyces","aculeolatus",NA,"DSM 41644; IFO 14824; JCM 6055; KCTC 9680; NBRC 14824; SF2415","VL; sp. nov.; validly published under the ICNP; correct name",781409,"https://lpsn.dsmz.de/species/streptomyces-aculeolatus"
"Streptomyces","adelaidensis",NA,"CAP 261; DSM 42026; NRRL B-24814","VL; sp. nov.; validly published under the ICNP; correct name",26606,"https://lpsn.dsmz.de/species/streptomyces-adelaidensis"
"Streptomyces","adustus",NA,"KACC 17197; NBRC 109810; WH-9","VP; sp. nov.; validly published under the ICNP; correct name",794526,"https://lpsn.dsmz.de/species/streptomyces-adustus"
"Streptomyces","afghaniensis",NA,"772; ATCC 23871; CBS 610.68; DSM 40228; IFO 12831; JCM 4340; NBRC 12831; NRRL B-5621; NRRL ISP-5228; RIA 1169","VL; sp. nov.; validly published under the ICNP; correct name",781411,"https://lpsn.dsmz.de/species/streptomyces-afghaniensis"
"Streptomyces","africanus",NA,"CPJVR-H; DSM 41829; JCM 13243; NBRC 101005; NRRL B-24243","VP; sp. nov.; validly published under the ICNP; correct name",781412,"https://lpsn.dsmz.de/species/streptomyces-africanus"
"Streptomyces","aidingensis",NA,"CGMCC 4.5739; DSM 42133; NBRC 108211; TRM 46012","VP; sp. nov.; validly published under the ICNP; correct name",791101,"https://lpsn.dsmz.de/species/streptomyces-aidingensis"
"Streptomyces","akebiae",NA,"JCM 34922; MCCC 1K06895; M G28","VL; sp. nov.; validly published under the ICNP; correct name",46559,"https://lpsn.dsmz.de/species/streptomyces-akebiae"
"Streptomyces","alanosinicus",NA,"ATCC 15710; CBS 348.69; CBS 794.72; CGMCC 4.1634; DSM 40606; HAMBI 983; IFO 13493; JCM 4714; KCTC 9683; NBRC 13493; NRRL B-3627; NRRL ISP-5606; RIA 1454; VKM Ac-1752","VL; sp. nov.; validly published under the ICNP; correct name",781414,"https://lpsn.dsmz.de/species/streptomyces-alanosinicus"
"Streptomyces","albaduncus",NA,"ATCC 14698; CBS 698.72; CECT 3226; CGMCC 4.158; DSM 40478; IFO 13397; JCM 4715; KCTC 1741; NBRC 13397; NRRL B-3605; NRRL ISP-5478; RIA 1358; VKM Ac-1753","VL; sp. nov.; validly published under the ICNP; correct name",781415,"https://lpsn.dsmz.de/species/streptomyces-albaduncus"
"Streptomyces","albiaxialis",NA,"DSM 41799; JCM 15478; NBRC 101002; VKM A-691","VL; sp. nov.; validly published under the ICNP; correct name",781416,"https://lpsn.dsmz.de/species/streptomyces-albiaxialis"
"Streptomyces","albidochromogenes",NA,"DSM 41800; INA 11792; JCM 13858; NBRC 101003","VL; sp. nov.; validly published under the ICNP; correct name",781417,"https://lpsn.dsmz.de/species/streptomyces-albidochromogenes"
"Streptomyces","albidoflavus",NA,"ATCC 25422; BCRC 13699; CBS 416.34; CBS 920.69; CCRC 13699; CIP 105122; DSM 40455; ICMP 12537; IFO 13010; JCM 4446; KCTC 9202; LMG 19300; NBRC 13010; NCIB 10043; NCIMB 10043; NRRL B-1271; NRRL B-2663; NRRL ISP-5455; RIA 1202; VKM Ac-746","VL; comb. nov.; validly published under the ICNP; correct name",781418,"https://lpsn.dsmz.de/species/streptomyces-albidoflavus"
"Streptomyces","albidus",NA,"CAP 215; DSM 42025; NRRL B-24815","VL; sp. nov.; validly published under the ICNP; correct name",26649,"https://lpsn.dsmz.de/species/streptomyces-albidus"
"Streptomyces","albiflavescens",NA,"CGMCC 4.7111; KCTC 29196; m20","VP; sp. nov.; validly published under the ICNP; correct name",792837,"https://lpsn.dsmz.de/species/streptomyces-albiflavescens"
